event_date,event_timestamp,custom_user_id,price,at,product_id
2021-03-31,1672467701,7617,1.99,Shop,tiny_coin_pack
2021-03-31,1672468430,7617,1.99,Shop,tiny_coin_pack
2021-03-31,1672468508,7169,9.99,Shop,wonderful_weekend_bundle
2021-03-31,1672470889,7617,1.99,Shop,tiny_coin_pack
2021-03-31,1672470954,6807,1.99,Shop,tiny_coin_pack
2021-03-31,1672473571,7913,1.99,Shop,dont_giveup_now1
2021-03-31,1672475617,8732,1.99,Shop,tiny_coin_pack
2021-03-31,1672475818,8732,1.99,Shop,dont_giveup_now1
2021-03-31,1672476721,8732,9.99,Shop,wonderful_weekend_bundle
2021-03-31,1672478058,8732,9.99,Shop,wonderful_weekend_bundle
2021-03-31,1672481634,5352,1.99,Shop,dont_giveup_now1
2021-03-31,1672492320,8322,9.99,Shop,wonderful_weekend_bundle
2021-03-31,1672499470,8110,1.99,Shop,tiny_coin_pack
2021-03-31,1672499813,7617,1.99,Shop,tiny_coin_pack
2021-03-31,1672500334,7617,1.99,Shop,tiny_coin_pack
2021-03-31,1672500562,8110,1.99,Shop,tiny_coin_pack
2021-03-31,1672500592,8110,7.99,Shop,basic_coin_pack
2021-03-31,1672501667,8209,9.99,Shop,wonderful_weekend_bundle
2021-03-31,1672504082,7260,9.99,Shop,wonderful_weekend_bundle
2021-03-31,1672504362,8372,2.99,Shop,brace_yourself
2021-03-31,1672504665,8209,1.99,Shop,tiny_coin_pack
2021-03-31,1672505826,8209,9.99,Shop,wonderful_weekend_bundle
2021-03-31,1672507433,5423,1.99,Shop,tiny_coin_pack
2021-03-31,1672508418,8209,1.99,Shop,tiny_coin_pack
2021-03-31,1672508570,8209,1.99,Shop,tiny_coin_pack
2021-03-31,1672509538,8317,9.99,Shop,wonderful_weekend_bundle
2021-03-31,1672510017,8003,1.99,Shop,warm_welcome_bundle
2021-03-31,1672510312,8003,2.99,Shop,brace_yourself
2021-03-31,1672511375,8003,9.99,Banner,vip_pass
2021-03-31,1672511844,8574,1.99,Shop,warm_welcome_bundle
2021-03-31,1672514094,9684,1.99,Shop,warm_welcome_bundle
2021-03-31,1672514729,9684,1.99,Shop,tiny_coin_pack
2021-03-31,1672517525,7934,1.99,Shop,tiny_coin_pack
2021-03-31,1672518520,8157,1.99,Shop,tiny_coin_pack
2021-03-31,1672518699,8157,1.99,Shop,tiny_coin_pack
2021-03-31,1672518797,8157,1.99,Shop,tiny_coin_pack
2021-03-31,1672518924,8003,9.99,Shop,small_delights
2021-03-31,1672519627,8157,1.99,Shop,tiny_coin_pack
2021-03-31,1672519639,8209,9.99,Shop,wonderful_weekend_bundle
2021-03-31,1672519802,9496,1.99,Shop,tiny_coin_pack
2021-03-31,1672520945,9780,1.99,Shop,warm_welcome_bundle
2021-03-31,1672521476,8263,1.99,Shop,warm_welcome_bundle
2021-03-31,1672523301,8209,1.99,Shop,dont_giveup_now1
2021-03-31,1672524300,8317,9.99,Shop,wonderful_weekend_bundle
2021-03-31,1672526216,5744,1.99,Shop,tiny_coin_pack
2021-03-31,1672528613,5092,1.99,Shop,tiny_coin_pack
2021-03-31,1672529383,9780,9.99,Shop,wonderful_weekend_bundle
2021-03-31,1672529523,8632,1.99,Shop,tiny_coin_pack
2021-03-31,1672529545,9521,1.99,Shop,dont_giveup_now1
2021-03-31,1672529573,7499,9.99,Shop,wonderful_weekend_bundle
2021-03-31,1672529600,8632,1.99,Shop,tiny_coin_pack
2021-03-31,1672529692,8263,1.99,Shop,tiny_coin_pack
2021-03-31,1672531117,9780,9.99,Banner,vip_pass
2021-03-31,1672531143,7499,7.99,Shop,basic_coin_pack
2023-04-01,1672531480,7499,9.99,Shop,wonderful_weekend_bundle
2023-04-01,1672533712,8110,1.99,Shop,tiny_coin_pack
2023-04-01,1672535363,8732,9.99,Shop,wonderful_weekend_bundle
2023-04-01,1672535387,7952,1.99,Shop,dont_giveup_now1
2023-04-01,1672535886,7952,2.99,Shop,brace_yourself
2023-04-01,1672537117,5976,9.99,Shop,wonderful_weekend_bundle
2023-04-01,1672538442,7001,2.99,Shop,brace_yourself
2023-04-01,1672538897,5961,9.99,Shop,wonderful_weekend_bundle
2023-04-01,1672539297,9601,1.99,Shop,tiny_coin_pack
2023-04-01,1672539668,5092,1.99,Shop,tiny_coin_pack
2023-04-01,1672540112,7153,1.99,Shop,tiny_coin_pack
2023-04-01,1672542845,7499,7.99,Shop,basic_coin_pack
2023-04-01,1672542944,7499,9.99,Shop,wonderful_weekend_bundle
2023-04-01,1672543013,7499,7.99,Shop,basic_coin_pack
2023-04-01,1672543069,7499,1.99,Shop,dont_giveup_now1
2023-04-01,1672543330,7499,7.99,Shop,basic_coin_pack
2023-04-01,1672543362,5961,1.99,Shop,tiny_coin_pack
2023-04-01,1672543471,7499,14.99,Shop,big_coin_pack
2023-04-01,1672543936,7499,7.99,Shop,basic_coin_pack
2023-04-01,1672544723,5961,9.99,Shop,wonderful_weekend_bundle
2023-04-01,1672544761,7499,7.99,Shop,basic_coin_pack
2023-04-01,1672544983,7499,7.99,Shop,basic_coin_pack
2023-04-01,1672548128,6671,1.99,Shop,tiny_coin_pack
2023-04-01,1672548749,6671,1.99,Shop,tiny_coin_pack
2023-04-01,1672549194,6671,1.99,Shop,tiny_coin_pack
2023-04-01,1672549431,8209,9.99,Shop,wonderful_weekend_bundle
2023-04-01,1672550113,5659,1.99,Shop,tiny_coin_pack
2023-04-01,1672553770,7303,1.99,Shop,tiny_coin_pack
2023-04-01,1672554513,9521,1.99,Shop,warm_welcome_bundle
2023-04-01,1672556422,7169,9.99,Shop,wonderful_weekend_bundle
2023-04-01,1672556577,8209,2.99,Shop,brace_yourself
2023-04-01,1672558155,7169,9.99,Shop,wonderful_weekend_bundle
2023-04-01,1672558703,8209,1.99,Shop,tiny_coin_pack
2023-04-01,1672559156,7169,9.99,Shop,wonderful_weekend_bundle
2023-04-01,1672560195,7169,1.99,Shop,dont_giveup_now1
2023-04-01,1672560342,7169,9.99,Banner,vip_pass
2023-04-01,1672563276,6243,2.99,Shop,brace_yourself
2023-04-01,1672563598,6243,9.99,Banner,vip_pass
2023-04-01,1672563734,6243,9.99,Shop,wonderful_weekend_bundle
2023-04-01,1672567350,7952,9.99,Banner,vip_pass
2023-04-01,1672587581,7001,1.99,Shop,dont_giveup_now1
2023-04-01,1672588451,7001,2.99,Shop,brace_yourself
2023-04-01,1672590013,7400,9.99,Shop,wonderful_weekend_bundle
2023-04-01,1672590190,7400,9.99,Banner,vip_pass
2023-04-01,1672591120,5866,9.99,Shop,small_delights
2023-04-01,1672591437,9496,1.99,Shop,dont_giveup_now1
2023-04-01,1672591944,9843,1.99,Shop,warm_welcome_bundle
2023-04-01,1672593132,8574,1.99,Shop,tiny_coin_pack
2023-04-01,1672593334,5875,1.99,Shop,dont_giveup_now1
2023-04-01,1672593957,5870,9.99,Shop,vip_pass
2023-04-01,1672594610,8209,9.99,Banner,vip_pass
2023-04-01,1672597389,7913,1.99,Shop,tiny_coin_pack
2023-04-01,1672597439,7913,9.99,Banner,vip_pass
2023-04-01,1672597493,8276,1.99,Shop,tiny_coin_pack
2023-04-01,1672597933,8276,5.99,Shop,breakthrough_bundle
2023-04-01,1672598529,5629,1.99,Shop,tiny_coin_pack
2023-04-01,1672599092,5866,7.99,Shop,basic_coin_pack
2023-04-01,1672599810,5961,9.99,Banner,vip_pass
2023-04-01,1672601297,8110,7.99,Shop,basic_coin_pack
2023-04-01,1672601889,8276,1.99,Shop,dont_giveup_now1
2023-04-01,1672601896,5092,1.99,Shop,tiny_coin_pack
2023-04-01,1672602262,8276,2.99,Shop,brace_yourself
2023-04-01,1672605099,9521,1.99,Shop,tiny_coin_pack
2023-04-01,1672608442,9871,9.99,Shop,vip_pass
2023-04-01,1672609192,9812,2.99,Shop,brace_yourself
2023-04-01,1672609331,9871,7.99,Shop,basic_coin_pack
2023-04-01,1672609831,7400,1.99,Shop,dont_giveup_now1
2023-04-01,1672609847,7400,1.99,Shop,tiny_coin_pack
2023-04-01,1672609862,7400,1.99,Shop,tiny_coin_pack
2023-04-01,1672610273,9456,9.99,Banner,vip_pass
2023-04-01,1672610934,7685,1.99,Shop,warm_welcome_bundle
2023-04-01,1672611531,8276,1.99,Shop,tiny_coin_pack
2023-04-01,1672612943,8003,1.99,Shop,dont_giveup_now1
2023-04-01,1672614322,8003,1.99,Shop,tiny_coin_pack
2023-04-01,1672615141,8003,2.99,Shop,brace_yourself
2023-04-01,1672616922,7227,1.99,Shop,dont_giveup_now1
2023-04-01,1672616981,7833,9.99,Shop,vip_pass
2023-04-02,1672618985,7169,39.99,Shop,little_luxuries
2023-04-02,1672619128,8003,9.99,Banner,vip_pass
2023-04-02,1672620052,5968,2.99,Shop,brace_yourself
2023-04-02,1672620264,8353,1.99,Shop,tiny_coin_pack
2023-04-02,1672620496,5968,9.99,Shop,wonderful_weekend_bundle
2023-04-02,1672620785,5659,1.99,Shop,tiny_coin_pack
2023-04-02,1672621497,5968,9.99,Banner,vip_pass
2023-04-02,1672622059,7289,9.99,Banner,vip_pass
2023-04-02,1672622567,8044,9.99,Banner,vip_pass
2023-04-02,1672622599,8044,1.99,Shop,tiny_coin_pack
2023-04-02,1672622934,7400,1.99,Shop,tiny_coin_pack
2023-04-02,1672622976,7400,2.99,Shop,brace_yourself
2023-04-02,1672624171,7260,9.99,Shop,wonderful_weekend_bundle
2023-04-02,1672624654,7895,9.99,Banner,vip_pass
2023-04-02,1672625625,5866,9.99,Shop,small_delights
2023-04-02,1672625944,7895,9.99,Shop,wonderful_weekend_bundle
2023-04-02,1672627492,7564,1.99,Shop,warm_welcome_bundle
2023-04-02,1672627617,9812,9.99,Banner,vip_pass
2023-04-02,1672628632,7617,1.99,Shop,tiny_coin_pack
2023-04-02,1672631063,9694,9.99,Shop,wonderful_weekend_bundle
2023-04-02,1672632032,8005,9.99,Banner,vip_pass
2023-04-02,1672632529,9313,1.99,Shop,warm_welcome_bundle
2023-04-02,1672633520,7001,2.99,Shop,brace_yourself
2023-04-02,1672633636,7001,1.99,Shop,dont_giveup_now1
2023-04-02,1672634588,9204,1.99,Shop,warm_welcome_bundle
2023-04-02,1672636357,9506,1.99,Shop,warm_welcome_bundle
2023-04-02,1672636393,9506,9.99,Banner,vip_pass
2023-04-02,1672637092,7169,9.99,Shop,wonderful_weekend_bundle
2023-04-02,1672637557,8970,1.99,Shop,dont_giveup_now1
2023-04-02,1672637653,5870,1.99,Shop,warm_welcome_bundle
2023-04-02,1672640705,8209,1.99,Shop,tiny_coin_pack
2023-04-02,1672640851,5870,5.99,Shop,breakthrough_bundle
2023-04-02,1672642368,5870,1.99,Shop,tiny_coin_pack
2023-04-02,1672643640,5870,9.99,Shop,small_delights
2023-04-02,1672644878,7952,7.99,Shop,basic_coin_pack
2023-04-02,1672654943,5659,1.99,Shop,tiny_coin_pack
2023-04-02,1672662317,8157,1.99,Shop,tiny_coin_pack
2023-04-02,1672663011,8157,1.99,Shop,tiny_coin_pack
2023-04-02,1672664019,9916,9.99,Banner,vip_pass
2023-04-02,1672666184,8157,1.99,Shop,tiny_coin_pack
2023-04-02,1672667743,8330,5.99,Shop,breakthrough_bundle
2023-04-02,1672668448,9960,1.99,Shop,warm_welcome_bundle
2023-04-02,1672671310,9960,19.99,Shop,box_of_treats
2023-04-02,1672672324,9816,1.99,Shop,warm_welcome_bundle
2023-04-02,1672673779,7169,39.99,Shop,little_luxuries
2023-04-02,1672674022,9816,9.99,Shop,small_delights
2023-04-02,1672674790,7044,9.99,Shop,vip_pass
2023-04-02,1672674808,7044,1.99,Shop,tiny_coin_pack
2023-04-02,1672675016,7044,1.99,Shop,tiny_coin_pack
2023-04-02,1672675529,4932,2.99,Shop,brace_yourself
2023-04-02,1672675711,8321,1.99,Shop,tiny_coin_pack
2023-04-02,1672676409,5961,9.99,Shop,small_delights
2023-04-02,1672676581,8321,1.99,Shop,tiny_coin_pack
2023-04-02,1672676594,8321,1.99,Shop,tiny_coin_pack
2023-04-02,1672677190,8321,1.99,Shop,dont_giveup_now1
2023-04-02,1672677384,7400,1.99,Shop,tiny_coin_pack
2023-04-02,1672679702,8044,1.99,Shop,tiny_coin_pack
2023-04-02,1672680576,9816,9.99,Shop,small_delights
2023-04-02,1672680739,9828,1.99,Shop,dont_giveup_now1
2023-04-02,1672683258,6243,2.99,Shop,brace_yourself
2023-04-02,1672683623,8047,1.99,Shop,tiny_coin_pack
2023-04-02,1672683683,8047,5.99,Shop,breakthrough_bundle
2023-04-02,1672683900,9831,1.99,Shop,warm_welcome_bundle
2023-04-02,1672684183,9683,1.99,Shop,warm_welcome_bundle
2023-04-02,1672685642,6243,1.99,Shop,dont_giveup_now1
2023-04-02,1672686166,9900,1.99,Shop,warm_welcome_bundle
2023-04-02,1672687737,7044,1.99,Shop,tiny_coin_pack
2023-04-02,1672688128,7346,1.99,Shop,dont_giveup_now1
2023-04-02,1672689036,6992,9.99,Banner,vip_pass
2023-04-02,1672689146,7711,2.99,Shop,brace_yourself
2023-04-02,1672689967,9694,9.99,Banner,vip_pass
2023-04-02,1672690213,7711,1.99,Shop,tiny_coin_pack
2023-04-02,1672690343,7564,5.99,Shop,breakthrough_bundle
2023-04-02,1672691615,9683,1.99,Shop,tiny_coin_pack
2023-04-02,1672691708,8276,1.99,Shop,tiny_coin_pack
2023-04-02,1672692060,8276,1.99,Shop,tiny_coin_pack
2023-04-02,1672692114,9516,9.99,Shop,vip_pass
2023-04-02,1672692126,5976,9.99,Banner,vip_pass
2023-04-02,1672692137,9516,1.99,Shop,warm_welcome_bundle
2023-04-02,1672693210,7044,1.99,Shop,tiny_coin_pack
2023-04-02,1672693824,9502,1.99,Shop,dont_giveup_now1
2023-04-02,1672693863,9502,1.99,Shop,warm_welcome_bundle
2023-04-02,1672694034,9502,2.99,Shop,brace_yourself
2023-04-02,1672694893,9683,1.99,Shop,tiny_coin_pack
2023-04-02,1672695601,5961,9.99,Shop,small_delights
2023-04-02,1672696164,5961,9.99,Shop,small_delights
2023-04-02,1672696393,8253,1.99,Shop,tiny_coin_pack
2023-04-02,1672696933,8253,1.99,Shop,tiny_coin_pack
2023-04-02,1672697036,9388,1.99,Shop,dont_giveup_now1
2023-04-02,1672697522,9388,1.99,Shop,warm_welcome_bundle
2023-04-02,1672698169,5900,1.99,Shop,dont_giveup_now1
2023-04-02,1672700528,5968,7.99,Shop,basic_coin_pack
2023-04-02,1672701012,7001,1.99,Shop,dont_giveup_now1
2023-04-02,1672701459,7001,2.99,Shop,brace_yourself
2023-04-02,1672701744,8784,1.99,Shop,warm_welcome_bundle
2023-04-02,1672701822,8784,9.99,Banner,vip_pass
2023-04-02,1672702097,9601,1.99,Shop,tiny_coin_pack
2023-04-03,1672705817,9313,1.99,Shop,tiny_coin_pack
2023-04-03,1672706243,9683,1.99,Shop,dont_giveup_now1
2023-04-03,1672706590,9521,1.99,Shop,dont_giveup_now1
2023-04-03,1672711657,9601,1.99,Shop,tiny_coin_pack
2023-04-03,1672712153,8110,1.99,Shop,tiny_coin_pack
2023-04-03,1672713787,5983,1.99,Shop,tiny_coin_pack
2023-04-03,1672715624,8321,2.99,Shop,brace_yourself
2023-04-03,1672715854,7574,1.99,Shop,tiny_coin_pack
2023-04-03,1672716127,7574,1.99,Shop,tiny_coin_pack
2023-04-03,1672716780,9835,1.99,Shop,warm_welcome_bundle
2023-04-03,1672716971,10040,9.99,Shop,small_delights
2023-04-03,1672717278,8321,1.99,Shop,tiny_coin_pack
2023-04-03,1672718391,9683,1.99,Shop,tiny_coin_pack
2023-04-03,1672719857,8317,9.99,Banner,vip_pass
2023-04-03,1672721588,8732,1.99,Shop,warm_welcome_bundle
2023-04-03,1672721619,8732,9.99,Shop,vip_pass
2023-04-03,1672722951,8732,9.99,Shop,small_delights
2023-04-03,1672724400,5584,1.99,Shop,warm_welcome_bundle
2023-04-03,1672724666,7574,1.99,Shop,tiny_coin_pack
2023-04-03,1672726541,5589,9.99,Shop,small_delights
2023-04-03,1672733146,9128,1.99,Shop,warm_welcome_bundle
2023-04-03,1672733326,8209,9.99,Shop,small_delights
2023-04-03,1672736088,9683,1.99,Shop,tiny_coin_pack
2023-04-03,1672736516,9683,1.99,Shop,tiny_coin_pack
2023-04-03,1672736656,8174,1.99,Shop,warm_welcome_bundle
2023-04-03,1672737766,8174,1.99,Shop,tiny_coin_pack
2023-04-03,1672740523,9958,1.99,Shop,tiny_coin_pack
2023-04-03,1672742022,7316,1.99,Shop,tiny_coin_pack
2023-04-03,1672742211,7316,1.99,Shop,tiny_coin_pack
2023-04-03,1672742287,7316,7.99,Shop,basic_coin_pack
2023-04-03,1672742502,7316,2.99,Shop,brace_yourself
2023-04-03,1672744259,7316,1.99,Shop,tiny_coin_pack
2023-04-03,1672744321,7316,1.99,Shop,tiny_coin_pack
2023-04-03,1672746868,7001,1.99,Shop,dont_giveup_now1
2023-04-03,1672753557,8157,1.99,Shop,tiny_coin_pack
2023-04-03,1672755580,7564,1.99,Shop,dont_giveup_now1
2023-04-03,1672756790,9192,1.99,Shop,warm_welcome_bundle
2023-04-03,1672758356,5961,9.99,Shop,small_delights
2023-04-03,1672758435,5961,9.99,Shop,small_delights
2023-04-03,1672760641,7864,1.99,Shop,dont_giveup_now1
2023-04-03,1672763376,5663,1.99,Shop,tiny_coin_pack
2023-04-03,1672765011,8353,1.99,Shop,dont_giveup_now1
2023-04-03,1672765061,8353,1.99,Shop,tiny_coin_pack
2023-04-03,1672765073,8353,1.99,Shop,tiny_coin_pack
2023-04-03,1672770716,5900,1.99,Shop,tiny_coin_pack
2023-04-03,1672774512,7001,1.99,Shop,dont_giveup_now1
2023-04-03,1672774641,7001,2.99,Shop,brace_yourself
2023-04-03,1672774675,7499,2.99,Shop,brace_yourself
2023-04-03,1672774694,8044,5.99,Shop,breakthrough_bundle
2023-04-03,1672774986,8044,1.99,Shop,tiny_coin_pack
2023-04-03,1672775097,7499,9.99,Shop,vip_pass
2023-04-03,1672775111,7499,9.99,Shop,small_delights
2023-04-03,1672775146,9522,1.99,Shop,warm_welcome_bundle
2023-04-03,1672775265,9522,9.99,Shop,small_delights
2023-04-03,1672775793,7001,5.99,Shop,breakthrough_bundle
2023-04-03,1672776325,7499,5.99,Shop,breakthrough_bundle
2023-04-03,1672777136,5900,1.99,Shop,tiny_coin_pack
2023-04-03,1672777395,5866,9.99,Shop,small_delights
2023-04-03,1672777682,9835,9.99,Shop,small_delights
2023-04-03,1672778119,8044,1.99,Shop,tiny_coin_pack
2023-04-03,1672781261,9835,2.99,Shop,brace_yourself
2023-04-03,1672782056,10040,9.99,Shop,small_delights
2023-04-03,1672783044,10040,9.99,Banner,vip_pass
2023-04-03,1672783600,7044,1.99,Shop,tiny_coin_pack
2023-04-03,1672783991,10040,1.99,Shop,warm_welcome_bundle
2023-04-03,1672784142,10084,19.99,Shop,box_of_treats
2023-04-03,1672784200,7044,1.99,Shop,tiny_coin_pack
2023-04-03,1672785617,9812,1.99,Shop,dont_giveup_now1
2023-04-03,1672785863,10040,1.99,Shop,dont_giveup_now1
2023-04-03,1672786011,10111,2.99,Shop,brace_yourself
2023-04-03,1672787005,7685,1.99,Shop,tiny_coin_pack
2023-04-03,1672788705,9516,9.99,Shop,small_delights
2023-04-03,1672788839,9964,1.99,Shop,warm_welcome_bundle
2023-04-03,1672790210,7499,9.99,Shop,small_delights
2023-04-03,1672790260,7499,7.99,Shop,basic_coin_pack
2023-04-03,1672790366,5870,1.99,Shop,tiny_coin_pack
2023-04-04,1672791372,7499,7.99,Shop,basic_coin_pack
2023-04-04,1672791646,7499,7.99,Shop,basic_coin_pack
2023-04-04,1672791951,7499,14.99,Shop,big_coin_pack
2023-04-04,1672792076,9792,1.99,Shop,warm_welcome_bundle
2023-04-04,1672792656,9900,1.99,Shop,tiny_coin_pack
2023-04-04,1672792666,7044,1.99,Shop,tiny_coin_pack
2023-04-04,1672792718,9900,1.99,Shop,dont_giveup_now1
2023-04-04,1672793223,8464,7.99,Shop,basic_coin_pack
2023-04-04,1672793652,7499,7.99,Shop,basic_coin_pack
2023-04-04,1672793711,10040,5.99,Shop,breakthrough_bundle
2023-04-04,1672794448,7499,7.99,Shop,basic_coin_pack
2023-04-04,1672794748,7499,7.99,Shop,basic_coin_pack
2023-04-04,1672795492,7499,7.99,Shop,basic_coin_pack
2023-04-04,1672795513,8047,1.99,Shop,warm_welcome_bundle
2023-04-04,1672796024,7430,1.99,Shop,tiny_coin_pack
2023-04-04,1672796136,7499,7.99,Shop,basic_coin_pack
2023-04-04,1672796478,7499,7.99,Shop,basic_coin_pack
2023-04-04,1672796601,9991,9.99,Banner,vip_pass
2023-04-04,1672796676,10093,1.99,Shop,warm_welcome_bundle
2023-04-04,1672796694,10093,9.99,Banner,vip_pass
2023-04-04,1672796930,7499,7.99,Shop,basic_coin_pack
2023-04-04,1672797951,7499,7.99,Shop,basic_coin_pack
2023-04-04,1672798019,7499,1.99,Shop,tiny_coin_pack
2023-04-04,1672798165,7430,1.99,Shop,tiny_coin_pack
2023-04-04,1672798175,7499,7.99,Shop,basic_coin_pack
2023-04-04,1672799300,7312,1.99,Shop,warm_welcome_bundle
2023-04-04,1672799423,10040,5.99,Shop,breakthrough_bundle
2023-04-04,1672800331,9820,2.99,Shop,brace_yourself
2023-04-04,1672801500,8552,9.99,Shop,small_delights
2023-04-04,1672803130,7952,1.99,Shop,warm_welcome_bundle
2023-04-04,1672803183,8552,1.99,Shop,tiny_coin_pack
2023-04-04,1672804663,8552,1.99,Shop,tiny_coin_pack
2023-04-04,1672808139,9192,7.99,Shop,basic_coin_pack
2023-04-04,1672808191,9709,1.99,Shop,warm_welcome_bundle
2023-04-04,1672808916,9709,1.99,Shop,tiny_coin_pack
2023-04-04,1672810099,5167,9.99,Shop,vip_pass
2023-04-04,1672810113,5167,1.99,Shop,tiny_coin_pack
2023-04-04,1672810141,9192,7.99,Shop,basic_coin_pack
2023-04-04,1672810154,5167,1.99,Shop,dont_giveup_now1
2023-04-04,1672810879,9709,2.99,Shop,brace_yourself
2023-04-04,1672810960,5167,1.99,Shop,tiny_coin_pack
2023-04-04,1672810982,5167,1.99,Shop,tiny_coin_pack
2023-04-04,1672811018,5167,1.99,Shop,tiny_coin_pack
2023-04-04,1672811681,9985,9.99,Banner,vip_pass
2023-04-04,1672812665,8464,7.99,Shop,basic_coin_pack
2023-04-04,1672813031,10040,6.99,Shop,dont_giveup_now2
2023-04-04,1672813819,10040,1.99,Shop,tiny_coin_pack
2023-04-04,1672814151,7303,1.99,Shop,tiny_coin_pack
2023-04-04,1672814451,10040,1.99,Shop,tiny_coin_pack
2023-04-04,1672817537,5481,9.99,Shop,small_delights
2023-04-04,1672817921,8464,1.99,Shop,dont_giveup_now1
2023-04-04,1672818040,7499,9.99,Shop,small_delights
2023-04-04,1672819115,7499,7.99,Shop,basic_coin_pack
2023-04-04,1672819216,9192,1.99,Shop,tiny_coin_pack
2023-04-04,1672820700,7499,7.99,Shop,basic_coin_pack
2023-04-04,1672820788,7499,14.99,Shop,big_coin_pack
2023-04-04,1672821262,9192,1.99,Shop,tiny_coin_pack
2023-04-04,1672821740,9663,1.99,Shop,warm_welcome_bundle
2023-04-04,1672827941,8567,1.99,Shop,dont_giveup_now1
2023-04-04,1672830936,8073,1.99,Shop,tiny_coin_pack
2023-04-04,1672831908,9192,7.99,Shop,basic_coin_pack
2023-04-04,1672835094,9603,9.99,Shop,small_delights
2023-04-04,1672837084,9792,1.99,Shop,tiny_coin_pack
2023-04-04,1672841311,7354,1.99,Shop,dont_giveup_now1
2023-04-04,1672843399,7407,1.99,Shop,warm_welcome_bundle
2023-04-04,1672844739,9603,1.99,Shop,warm_welcome_bundle
2023-04-04,1672845182,10040,1.99,Shop,dont_giveup_now1
2023-04-04,1672845219,10040,9.99,Shop,small_delights
2023-04-04,1672845845,10040,5.99,Shop,breakthrough_bundle
2023-04-04,1672846102,7685,1.99,Shop,tiny_coin_pack
2023-04-04,1672846256,10040,1.99,Shop,tiny_coin_pack
2023-04-04,1672846634,8321,1.99,Shop,dont_giveup_now1
2023-04-04,1672846677,8321,1.99,Shop,tiny_coin_pack
2023-04-04,1672846697,8321,1.99,Shop,tiny_coin_pack
2023-04-04,1672846766,7499,7.99,Shop,basic_coin_pack
2023-04-04,1672848528,10134,1.99,Shop,warm_welcome_bundle
2023-04-04,1672848577,9792,1.99,Shop,tiny_coin_pack
2023-04-04,1672852333,8209,1.99,Shop,tiny_coin_pack
2023-04-04,1672852777,8209,9.99,Shop,small_delights
2023-04-04,1672853436,5167,1.99,Shop,tiny_coin_pack
2023-04-04,1672853707,8321,1.99,Shop,tiny_coin_pack
2023-04-04,1672853767,5167,1.99,Shop,tiny_coin_pack
2023-04-04,1672853806,5167,5.99,Shop,breakthrough_bundle
2023-04-04,1672853848,8209,1.99,Shop,tiny_coin_pack
2023-04-04,1672854111,5167,5.99,Shop,breakthrough_bundle
2023-04-04,1672854111,10040,14.99,Shop,big_coin_pack
2023-04-04,1672854397,9835,2.99,Shop,brace_yourself
2023-04-04,1672854450,9835,5.99,Shop,breakthrough_bundle
2023-04-04,1672854739,5167,1.99,Shop,tiny_coin_pack
2023-04-04,1672854884,5167,1.99,Shop,tiny_coin_pack
2023-04-04,1672855090,5167,1.99,Shop,tiny_coin_pack
2023-04-04,1672855598,5092,1.99,Shop,tiny_coin_pack
2023-04-04,1672855731,8209,5.99,Shop,breakthrough_bundle
2023-04-04,1672856397,8209,5.99,Shop,breakthrough_bundle
2023-04-04,1672856854,5643,99.99,Shop,pamper_package
2023-04-04,1672856925,9866,1.99,Shop,warm_welcome_bundle
2023-04-04,1672857129,9778,1.99,Shop,tiny_coin_pack
2023-04-04,1672857525,9828,1.99,Shop,warm_welcome_bundle
2023-04-04,1672858255,5866,9.99,Shop,small_delights
2023-04-04,1672858814,9828,1.99,Shop,tiny_coin_pack
2023-04-04,1672859739,5167,9.99,Shop,small_delights
2023-04-04,1672860451,8464,9.99,Shop,small_delights
2023-04-04,1672861123,5866,7.99,Shop,basic_coin_pack
2023-04-04,1672862035,10017,99.99,Shop,pamper_package
2023-04-04,1672862038,7685,1.99,Shop,tiny_coin_pack
2023-04-04,1672862064,8464,9.99,Shop,small_delights
2023-04-04,1672862259,7685,1.99,Shop,tiny_coin_pack
2023-04-04,1672862289,8209,1.99,Shop,tiny_coin_pack
2023-04-04,1672862297,9521,1.99,Shop,tiny_coin_pack
2023-04-04,1672862299,7685,1.99,Shop,tiny_coin_pack
2023-04-04,1672862321,7685,1.99,Shop,dont_giveup_now1
2023-04-04,1672862462,5167,9.99,Shop,small_delights
2023-04-04,1672862735,8209,1.99,Shop,dont_giveup_now1
2023-04-04,1672862782,8209,1.99,Shop,tiny_coin_pack
2023-04-04,1672863243,7001,1.99,Shop,dont_giveup_now1
2023-04-04,1672863258,7001,2.99,Shop,brace_yourself
2023-04-04,1672863380,5167,1.99,Shop,tiny_coin_pack
2023-04-04,1672863494,5167,1.99,Shop,tiny_coin_pack
2023-04-04,1672863850,8209,1.99,Shop,tiny_coin_pack
2023-04-04,1672865122,9828,1.99,Shop,tiny_coin_pack
2023-04-04,1672867081,9927,9.99,Banner,vip_pass
2023-04-04,1672867164,10084,19.99,Shop,box_of_treats
2023-04-04,1672868794,5481,19.99,Shop,box_of_treats
2023-04-04,1672869470,8552,9.99,Shop,small_delights
2023-04-04,1672871958,8552,1.99,Shop,tiny_coin_pack
2023-04-04,1672872213,8552,1.99,Shop,dont_giveup_now1
2023-04-04,1672872242,8552,7.99,Shop,basic_coin_pack
2023-04-04,1672872724,9709,1.99,Shop,dont_giveup_now1
2023-04-04,1672872949,9709,1.99,Shop,tiny_coin_pack
